latitude,longitude,altitude,geometry,coordinates,@id,barrier,leisure,type,admin_level,boundary,name,wikidata,description,access,operator,layer,name:zh,old_name,addr:city,addr:postcode,addr:street,opening_hours,name:en,name:fa,name:es,wikipedia,addr:housenumber,natural,name:hi,name:de,name:ur,tourism,historic,int_name,designation,place,is_in,landuse,source,surface,man_made,opening_hours:covid19,religion,website,note,grass,grassland,amenity,building,addr:suburb,addr:neighbourhood,playground,water,fountain,addr:block,addr:city:en,alt_name,alt_name:hi,dog,addr:place,smoking,source:boundary,residential
,,,Polygon,"77.0255821,28.5956753,77.0258825,28.5945637,77.026494,28.5952043,77.0258503,28.5955999,77.0255821,28.5956753",way/209296171,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0362289,28.58813,77.03563,28.5885796,77.0351584,28.5880535,77.0352633,28.5878945,77.0353301,28.5875142,77.0358869,28.5875827,77.0359032,28.5877338,77.0362289,28.58813",way/209296176,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.044374,28.5955254,77.0444871,28.5954499,77.0450912,28.5961477,77.0449781,28.5962232,77.044374,28.5955254",way/209296520,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0471526,28.5969785,77.047032,28.596837,77.0480157,28.5961909,77.0481363,28.5963323,77.0471526,28.5969785",way/209296527,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0469435,28.5983456,77.0463479,28.5976576,77.0465059,28.5975522,77.0471014,28.5982402,77.0469435,28.5983456",way/209296533,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0450013,28.5911783,77.0452378,28.5914557,77.0449669,28.5916338,77.0448083,28.591737,77.0446909,28.591598,77.0440203,28.5920347,77.0433837,28.5924531,77.0432681,28.5923175,77.0450013,28.5911783",way/209297513,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.042737,28.5928249,77.0420642,28.592054,77.0426872,28.5916347,77.0432095,28.5922331,77.043108,28.5923014,77.0440675,28.5934008,77.0435307,28.593762,77.0429504,28.5930972,77.0432134,28.5929202,77.0429847,28.5926582,77.042737,28.5928249",way/209297515,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0560536,28.601734,77.0557674,28.6019204,77.0551502,28.6023224,77.054903,28.6020298,77.0558064,28.6014414,77.0560536,28.601734",way/209297829,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0470939,28.5936087,77.0462497,28.5941331,77.0461293,28.5939837,77.0467173,28.5936184,77.0469735,28.5934592,77.0470939,28.5936087",way/209297836,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0534017,28.5986466,77.0524874,28.5992495,77.0521545,28.5988603,77.0530688,28.5982574,77.0534017,28.5986466",way/209297842,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0571718,28.6011299,77.0575111,28.6020149,77.0570877,28.6023081,77.0564688,28.6016075,77.0571718,28.6011299",way/209297844,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0562438,28.6015962,77.0560828,28.6015585,77.055069,28.6003669,77.0557181,28.5999289,77.0549845,28.5989346,77.0562183,28.5987509,77.0563189,28.5989257,77.0566879,28.5998321,77.0567011,28.5998625,77.056909,28.5997169,77.0572845,28.6001502,77.0577748,28.5998601,77.058175,28.6003104,77.0562438,28.6015962",way/209297847,wall,park,,,,DDA Park,,,,DDA,,,,"Sector 5 Dwarka, New Delhi",110075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0585126,28.597183,77.0586092,28.5970134,77.0586698,28.5968872,77.0589847,28.5962316,77.0591312,28.5960239,77.0596392,28.5956664,77.0623796,28.5988275,77.0620108,28.5990769,77.0606117,28.5982752,77.0598071,28.5977571,77.0588605,28.5973373,77.0585126,28.597183",way/209302336,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0648631,28.5958477,77.0640543,28.5964007,77.0620896,28.5941121,77.0635756,28.5939425,77.0636238,28.5943947,77.0644313,28.5953415,77.0648631,28.5958477",way/209302783,wall,park,,,,Herbal Park,,,,Delhi Development Authority,,,,"Sector 6 Dwarka, New Delhi",110075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0598257,28.5936356,77.0608797,28.5929288,77.0610165,28.5930717,77.0599455,28.5937621,77.0598257,28.5936356",way/209304273,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0605025,28.5898767,77.0609508,28.5904138,77.0612827,28.5908115,77.0616738,28.59128,77.0615445,28.5913632,77.0613171,28.5915096,77.0608107,28.5909029,77.0609682,28.5908016,77.0609791,28.5907946,77.0608193,28.5906032,77.0605269,28.5902529,77.0603141,28.5899979,77.0605025,28.5898767",way/209304277,wall,park,,,,Shaheed Major Sanjay Lohchub Park,,,,SDMC,,,,"Sector 6 Dwarka, New Delhi",110075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0568183,28.5872756,77.0567691,28.5873079,77.0552891,28.5882805,77.0550874,28.5880438,77.0566165,28.5870389,77.0568183,28.5872756",way/209304824,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0264872,28.5999622,77.0263738,28.5998163,77.0277691,28.5988692,77.0268129,28.5978754,77.0272597,28.5976732,77.0279463,28.5977768,77.0286222,28.5985493,77.0264872,28.5999622",way/209492484,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0245238,28.6014317,77.0249637,28.6011114,77.0255688,28.6018528,77.0249208,28.6025903,77.0245238,28.6014317",way/209492486,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0228608,28.6005274,77.0226881,28.600105,77.0241492,28.5997735,77.024868,28.6005836,77.0260026,28.5998253,77.0262511,28.6000941,77.0243886,28.6013818,77.0240088,28.6002354,77.0228608,28.6005274",way/209492488,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0297312,28.5955553,77.029186,28.5959186,77.0290186,28.5957251,77.0287583,28.5958986,77.0279779,28.5949958,77.0262921,28.5930454,77.0270977,28.5925086,77.0297312,28.5955553",way/209494273,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0284613,28.5969479,77.029974,28.5959023,77.0306221,28.5966342,77.0319803,28.5957704,77.0323344,28.5962225,77.0309504,28.5971174,77.0315769,28.5979153,77.029974,28.5989449,77.0295385,28.5989421,77.0283797,28.5975574,77.0284613,28.5969479",way/209494274,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0371624,28.5829582,77.0363183,28.5830636,77.0360466,28.5823176,77.034802,28.5824118,77.0350988,28.5831837,77.0336433,28.5833728,77.0332571,28.5834481,77.0318623,28.5839946,77.0301672,28.5846541,77.0289913,28.5851788,77.028472,28.5845693,77.0280793,28.5848208,77.0276888,28.5843432,77.0271309,28.5845975,77.0263262,28.5836931,77.0269378,28.5834858,77.0277854,28.5832974,77.0283325,28.5832974,77.0290836,28.5831938,77.029502,28.5830996,77.0301285,28.5828235,77.0314975,28.5825531,77.033064,28.5822893,77.0336219,28.5821292,77.0346411,28.5818842,77.0349522,28.5817335,77.035714,28.5816298,77.0371624,28.5829582",way/209497646,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0347162,28.5990391,77.0351346,28.5995855,77.0348986,28.6016766,77.0355085,28.6023176,77.0338042,28.6034757,77.0333858,28.6034004,77.0325928,28.6024675,77.0341163,28.6014878,77.0325083,28.5995385,77.0317899,28.5987551,77.0321091,28.5985399,77.0327921,28.5993665,77.0333365,28.6000254,77.0347162,28.5990391",way/209497650,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0352955,28.6027975,77.0360144,28.6022889,77.0362547,28.6009956,77.0372697,28.601168,77.0370336,28.6013187,77.0368405,28.6018839,77.0370873,28.6021664,77.0366045,28.602515,77.0377812,28.6038152,77.0381179,28.6041986,77.0377421,28.6044597,77.0367926,28.6032257,77.0362186,28.6035413,77.0359882,28.6036449,77.0358326,28.6034471,77.0352955,28.6027975",way/209497815,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.04164,28.6061245,77.0419302,28.6073776,77.0399027,28.6068445,77.0381816,28.6048698,77.038497,28.6046551,77.0404886,28.6068947,77.04164,28.6061245",way/209501274,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0477946,28.591258,77.050906,28.5891949,77.0520368,28.5904451,77.0527299,28.5900145,77.0532957,28.5907008,77.0552412,28.5928551,77.0539573,28.5937516,77.0522793,28.5919552,77.0490714,28.5915124,77.049243,28.5913523,77.0477946,28.591258",way/209501803,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0472986,28.5863174,77.0450629,28.5877996,77.0448463,28.5875478,77.047082,28.5860655,77.0472986,28.5863174",way/209501805,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0466771,28.5884416,77.0484088,28.5904917,77.04713,28.5913245,77.0469362,28.591095,77.046631,28.5912938,77.0468265,28.5915253,77.0461734,28.5919507,77.04444,28.5898985,77.0466771,28.5884416",way/209501806,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.044819,28.5877576,77.0456517,28.588782,77.0443189,28.5896174,77.0434862,28.588593,77.044819,28.5877576",way/209501807,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0546908,28.5875525,77.0554067,28.5870784,77.0562272,28.5865102,77.0564508,28.5867613,77.0549121,28.587818,77.0546908,28.5875525",way/209508174,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0458522,28.5674122,77.0459595,28.5670165,77.0481739,28.5675451,77.0489346,28.5678023,77.0494571,28.5682791,77.0497435,28.568461,77.0534268,28.5726699,77.0534268,28.5728395,77.0513668,28.5741963,77.0510954,28.5741709,77.0509162,28.5739702,77.0505804,28.5737563,77.0501223,28.5734803,77.0496287,28.5733483,77.0491567,28.573273,77.0486632,28.5732541,77.0480838,28.5733295,77.0475763,28.5734171,77.0469895,28.5736498,77.0465249,28.5738694,77.046217,28.5740644,77.0460099,28.5742463,77.0455808,28.5753392,77.0451441,28.5752139,77.0478692,28.5679964,77.0458522,28.5674122",way/209561069,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0408504,28.5774365,77.0409169,28.5802828,77.039887,28.580377,77.0397582,28.5801697,77.0391574,28.5804335,77.0369333,28.5824997,77.0355311,28.5811307,77.0371189,28.5803959,77.0380416,28.5795479,77.038371,28.5787122,77.0384997,28.5779585,77.0382497,28.5773988,77.0408504,28.5774365",way/209564908,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0742197,28.5694283,77.0740373,28.5690514,77.0701401,28.5704445,77.0699067,28.5700313,77.0689304,28.5703988,77.0689089,28.5710961,77.0690591,28.5710961,77.0694025,28.5717179,77.0698209,28.5715295,77.0703251,28.5724717,77.070014,28.5725848,77.070056,28.57274,77.06955,28.5728849,77.0681607,28.5704777,77.0682162,28.5703445,77.0736618,28.568618,77.0769126,28.5676003,77.0769556,28.5677228,77.0770628,28.5683447,77.0775349,28.5682411,77.0778675,28.5685991,77.0742197,28.5694283",way/210588821,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0540616,28.577645,77.0520172,28.5752386,77.054389,28.5736846,77.0564334,28.5760911,77.0540616,28.577645",way/210682551,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.240171,28.6246975,77.2400065,28.624524,77.2401948,28.6244055,77.2403097,28.6243825,77.240448,28.6244179,77.2405841,28.6244785,77.2404715,28.624721,77.2403776,28.624794,77.2403132,28.6248176,77.2402622,28.6247822,77.2402059,28.6247446,77.240171,28.6246975",way/213847283,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"76.9842556,28.6157544,76.9844688,28.615753,76.9844699,28.6158907,76.9842567,28.6158921,76.9842556,28.6157544",way/214576503,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"76.9846845,28.6152833,76.9845299,28.6152763,76.9845469,28.6151198,76.9846738,28.6151216,76.9846845,28.6152833",way/214576505,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"76.9849662,28.6165925,76.9849688,28.6166718,76.9847815,28.6166752,76.9838722,28.616671,76.9838769,28.6165802,76.9849662,28.6165925",way/214576506,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"76.984655,28.6157354,76.984655,28.6158908,76.9846014,28.6158884,76.9845933,28.6160815,76.9845048,28.6160768,76.9845316,28.6157448,76.984655,28.6157354",way/214576508,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"76.9847167,28.6161757,76.9849366,28.6161686,76.9849527,28.6164276,76.9847033,28.61643,76.9847167,28.6161757",way/214576509,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0410947,28.5745586,77.044072,28.5742523,77.0440822,28.5743859,77.043224,28.5744886,77.042403,28.5745732,77.0425241,28.5754792,77.0412181,28.5755808,77.0410947,28.5745586",way/215160070,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0273028,28.6158803,77.0266948,28.6167151,77.02639,28.6171336,77.0263409,28.6158809,77.0257034,28.6158809,77.0256985,28.6158289,77.025554,28.6139024,77.0273028,28.6158803",way/221155540,,park,,,,District Public Park,,,,,,,,Dwarka,110078,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0878873,28.6238105,77.0879621,28.6219847,77.0899523,28.6217745,77.0906406,28.6217417,77.0921819,28.6220372,77.0926009,28.6221423,77.0926608,28.6222474,77.0921744,28.6240272,77.0920622,28.6243622,77.09117,28.6242507,77.0900645,28.6241126,77.0895176,28.6240367,77.0878873,28.6238105",way/221182451,,park,,,,Janakpur B Block District Park,,,,,,,,New Delhi,110058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0876797,28.6195205,77.0876826,28.6198323,77.0878594,28.6198311,77.0878626,28.6202609,77.0875566,28.6202755,77.0870682,28.6202973,77.0870604,28.6195249,77.0876797,28.6195205",way/221183214,,park,,,,,,,,,,,,Janakpuri,110058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0850744,28.6172321,77.0851653,28.6165595,77.0851551,28.6163127,77.0847302,28.615439,77.0849547,28.6153077,77.0846554,28.6147757,77.0848358,28.6147363,77.085319,28.6154984,77.0856722,28.6161436,77.0857071,28.6164352,77.0856206,28.6172321,77.0850744,28.6172321",way/221183349,,park,,,,,,,,,,,,New Delhi,110058,"C Block, Janakpuri",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0753466,28.626832,77.0748849,28.6271066,77.0743895,28.6264648,77.0748512,28.6261902,77.0753466,28.626832",way/221327725,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0710122,28.621129,77.0713106,28.6215837,77.0708553,28.6218139,77.070736,28.6218743,77.0704375,28.6214196,77.0710122,28.621129",way/221327726,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0740775,28.625231,77.0747506,28.6261299,77.0743374,28.6263682,77.0736643,28.6254694,77.0740775,28.625231",way/221327727,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.071913,28.6224797,77.0715488,28.6226927,77.0709673,28.6219267,77.0713316,28.6217136,77.071913,28.6224797",way/221327729,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0719948,28.6225753,77.0737349,28.6248795,77.0735871,28.6249655,77.0737739,28.6252128,77.0735657,28.6253339,77.0725329,28.6239663,77.0724182,28.6238144,77.0716388,28.6227825,77.0719948,28.6225753",way/221327733,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.088135,28.6173685,77.0883888,28.618129,77.0873089,28.6181879,77.0873089,28.6193369,77.0870593,28.6193182,77.0870727,28.6182918,77.0866194,28.6182872,77.0866291,28.6175366,77.0862149,28.6175325,77.0857639,28.6174062,77.0858523,28.6164726,77.0875522,28.6157555,77.0879167,28.616688,77.088135,28.6173685",way/221340535,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0758787,28.6296449,77.0751333,28.6296776,77.0751706,28.6292541,77.0757982,28.6294942,77.0758787,28.6296449",way/221428711,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0766297,28.629852,77.0770594,28.6300022,77.0773056,28.6301063,77.0773029,28.6302909,77.077304,28.630384,77.076678,28.6303888,77.0766297,28.629852",way/221428712,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0755785,28.6312793,77.0752452,28.6312875,77.0751312,28.6312903,77.0751146,28.6307724,77.0755619,28.6307613,77.0755785,28.6312793",way/221428713,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2797065,28.6604332,77.2797536,28.6603173,77.2796907,28.660286,77.2796298,28.6602545,77.2795824,28.6602207,77.2795276,28.660146,77.2794995,28.6600848,77.2794929,28.66,77.2795348,28.6599186,77.2795836,28.6598659,77.279692,28.6598104,77.2797761,28.659814,77.2798495,28.6598364,77.2800009,28.6599017,77.2800476,28.6598075,77.281192,28.6602249,77.2808724,28.6608552,77.2797065,28.6604332",way/221438795,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0758143,28.6299509,77.0759645,28.6299509,77.0760128,28.6304029,77.0758304,28.6304077,77.0758143,28.6299509",way/221440943,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1643253,28.691995,77.1643976,28.6918473,77.1660625,28.6924744,77.1659901,28.6926221,77.1643253,28.691995",way/221527600,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1631607,28.6930658,77.1636355,28.6932188,77.1634719,28.6935811,77.1629891,28.6934235,77.1631607,28.6930658",way/221527789,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1634574,28.6938321,77.1635665,28.693588,77.1640782,28.6937641,77.1639691,28.6940081,77.1634574,28.6938321",way/221527790,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1646033,28.6926296,77.1647906,28.6922593,77.165082,28.6923727,77.1648948,28.692743,77.1646033,28.6926296",way/221527894,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1628308,28.6904,77.1630803,28.6898753,77.1634477,28.6900165,77.163201,28.6905388,77.1628308,28.6904",way/221527992,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"76.9860317,28.6125881,76.9858896,28.6124983,76.9858332,28.6124158,76.9857636,28.6121149,76.9859004,28.6120629,76.9860317,28.6125881",way/221595602,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2157199,28.6272718,77.2156177,28.6271322,77.2156092,28.6269977,77.2160272,28.6266305,77.2160319,28.6261203,77.2170836,28.6260861,77.2170925,28.6266978,77.2171014,28.6272796,77.2170955,28.6275777,77.2169828,28.6276597,77.2169798,28.6277378,77.2166862,28.6281829,77.2166014,28.6281817,77.2164578,28.6281829,77.2157199,28.6272718",way/223456559,fence,park,,,,Jantar Mantar,Q2045115,,,,,,,,,,,,,,"en:Jantar Mantar, New Delhi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2793137,28.6133026,77.2795452,28.6129412,77.2803675,28.613347,77.2801318,28.6137151,77.2800652,28.6136822,77.280151,28.6135481,77.2797987,28.6133742,77.2797171,28.6135016,77.2793137,28.6133026",way/224253330,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2802299,28.6137479,77.2804622,28.6133852,77.281286,28.6137918,77.2810495,28.6141611,77.2809813,28.6141275,77.2810671,28.6139934,77.2807163,28.6138203,77.2806347,28.6139477,77.2802299,28.6137479",way/224253343,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2788432,28.6140689,77.2790592,28.6137303,77.2791212,28.6137608,77.2790536,28.6138668,77.2794229,28.6140483,77.2795031,28.6139227,77.2798848,28.6141104,77.2796562,28.6144687,77.2788432,28.6140689",way/224253743,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2797418,28.6144931,77.279952,28.6141637,77.2800036,28.614189,77.279936,28.614295,77.2803157,28.6144817,77.2803959,28.614356,77.2807672,28.6145386,77.2805444,28.6148877,77.2797418,28.6144931",way/224253744,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1154139,28.6308498,77.1138163,28.6308605,77.1137973,28.6286764,77.1153949,28.6286656,77.1154091,28.6303042,77.1154139,28.6308498",way/225903544,wall,park,,,,Udham Singh Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.068573,28.5662353,77.0689288,28.5661294,77.0689577,28.5662043,77.0691845,28.5661368,77.0691667,28.5660907,77.0696028,28.565961,77.0696202,28.5660059,77.0698729,28.5659307,77.0698565,28.5658883,77.0709514,28.5655625,77.0710594,28.5658425,77.0711469,28.5660692,77.0704793,28.5662679,77.0705359,28.5664147,77.0702431,28.5665018,77.0704433,28.5670209,77.0701193,28.5671173,77.0700878,28.5670357,77.0697554,28.5671346,77.0697934,28.567233,77.069484,28.5673251,77.0693438,28.5669616,77.0689037,28.5670925,77.068573,28.5662353",way/226566300,wall,park,,,,SPG COMPLEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0697669,28.565495,77.069655,28.5652051,77.0705993,28.5649239,77.0707112,28.5652139,77.0697669,28.565495",way/226566301,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0716029,28.5681676,77.0721453,28.5679968,77.0722684,28.5682984,77.071726,28.5684692,77.0716029,28.5681676",way/226566302,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0684323,28.5658932,77.0683204,28.5656033,77.0692647,28.5653221,77.0693766,28.565612,77.0684323,28.5658932",way/226566303,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0675137,28.5661911,77.0674917,28.565854,77.0679737,28.5657076,77.0680911,28.5660078,77.0675137,28.5661911",way/226566304,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0721471,28.5658416,77.0723876,28.5657671,77.0726771,28.5664881,77.0724367,28.5665626,77.0721471,28.5658416",way/226566305,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1767825,28.647424,77.1761855,28.6466756,77.1764621,28.6465056,77.1765969,28.6466747,77.1769328,28.6470941,77.1770591,28.6472541,77.1767825,28.647424",way/231369838,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,
