latitude,longitude,altitude,geometry,coordinates,@id,access,addr:postcode,addr:street,building,castle_type,height,historic,name,name:en,old_name,opening_hours,phone,tourism,type,website,wikidata,barrier,wikipedia,building:levels,alt_name,building:material,building:colour,historic:civilization,landuse,operator,area,building:height,min_height,amenity,religion,leisure,man_made,material,natural,name:de,name:uk,name:ur,start_date,denomination,place_of_worship,addr:city,addr:country,heritage:operator,is_in:city,is_in:continent,is_in:country,is_in:country_code,is_in:iso_3166_2,name:az,name:bn,name:el,name:es,name:ja,name:ka,name:ko,name:th,ref:whc,whc:criteria,whc:inscription_date,wikipedia:en,source,addr:housenumber,addr:state,name:cs,name:fa,name:id,name:vi,short_name:zh,description,name:be,name:fr,name:gu,name:it,name:mr,name:ne,name:nl,name:pt,name:sa,name:te,wheelchair,cemetery,memorial,roof:shape,tomb,bicycle,note,is_in,name:ca,url,wikimedia_commons,inscription
28.652025,77.242564,,Polygon,"77.242564,28.652025,77.2433889,28.6526701,77.2434462,28.6526707,77.2434843,28.6527053,77.2434863,28.6527556,77.2434501,28.6527844,77.2433898,28.6527856,77.2433563,28.6527532,77.2433563,28.6527038,77.2433715,28.6526901,77.2425508,28.6520465,77.2403939,28.6521789,77.2403919,28.6521531,77.242564,28.652025",way/320353005,,,,wall,,,citywalls,,,,,,,,,,,,,,,,,,,,,,,,,,redstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6578421,77.2425747,,Polygon,"77.2425747,28.6578421,77.242568,28.6577246,77.2427015,28.6577219,77.2427083,28.6578394,77.2425747,28.6578421",way/320353008,,,,yes,,,monument,Zafar Mahal,,,,,,,,,,en:Zafar Mahal (Red Fort),1,,redstone,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"One of the small palaces in Red Fort built by Bahadur Shah Zafar, the last Mughal emperor. It's in a decaying condition but very clean and still beautiful.",,,,,,,,,,,,,,,,,,,,,,
28.652181,77.2398398,,Polygon,"77.2398398,28.652181,77.2398238,28.6519668,77.2398077,28.6517641,77.2397881,28.6517622,77.2397703,28.651753,77.2397586,28.6517394,77.2397537,28.651722,77.2397568,28.651705,77.239767,28.65169,77.2397827,28.6516798,77.2398021,28.6516754,77.2398217,28.651678,77.2398388,28.651687,77.2398506,28.6517012,77.2398587,28.6517182,77.2404085,28.6516893,77.2404095,28.6516689,77.2404213,28.6516543,77.2404383,28.6516452,77.2404579,28.6516431,77.2404772,28.6516473,77.2404931,28.6516575,77.2405031,28.6516725,77.2405062,28.6516898,77.2405012,28.651707,77.2404893,28.6517205,77.2404746,28.6517293,77.2404601,28.6517317,77.2404875,28.6521467,77.2403214,28.6521563,77.2403001,28.6518349,77.2399722,28.6518512,77.2399794,28.6519615,77.2399932,28.6521723,77.2398398,28.652181",way/320353009,,,,yes,,10,citywalls,,,,,,,,,,,,,,redstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6737563,77.2001586,,Polygon,"77.2001586,28.6737563,77.2001553,28.6735582,77.2002071,28.6735575,77.2002585,28.6735569,77.2003037,28.6735563,77.2003823,28.6735553,77.2003856,28.6737534,77.20032,28.6737542,77.200265,28.6737549,77.2002089,28.6737557,77.2001586,28.6737563",way/351610317,,,,yes,,,tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5963122,77.221436,,Polygon,"77.221436,28.5963122,77.221432,28.5962335,77.2215057,28.5961688,77.2215993,28.5961653,77.221667,28.5962212,77.221677,28.5963034,77.2216172,28.5963699,77.2215117,28.5963751,77.221436,28.5963122",way/359512682,,110003,South End Road,yes,,,tomb,Tomb of Sikandar Lodhi,,,,,,,,Q21475086,,en:Tomb of Sikandar Lodi,,,,,,,,,,,,,,,,,,,,,,,New Delhi,IN,,,,,,,,,,,,,,,,,,,,Lodhi Garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6035937,77.1939716,,Polygon,"77.1939716,28.6035937,77.1937541,28.6036716,77.1936609,28.603471,77.1938784,28.6033931,77.1939716,28.6035937",way/359819832,,,,,,,memorial,National Police Memorial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6130178,77.2294706,,Polygon,"77.2294706,28.6130178,77.2294558,28.6127744,77.229619,28.6127652,77.2296199,28.6128374,77.2296288,28.6130129,77.2294706,28.6130178",way/361709652,yes,,,yes,,42,monument,India Gate,India Gate,All India War Memorial,,,attraction,,,Q245347,,en:India Gate,,,,,,,,,,,,,,,,,,Брама Індії,باب ہند,2/12/1931,,,,,,,,,,,,ইন্ডিয়া গেট,,Puerta de la India,インド門,,,ประตูอินเดีย,,,,,,,,,دروازه هند,,,,Imposing Arc de Triomphe-style gate commemorating the Indian soliders killed in the First World War.,Вароты Індыі,Porte de l'Inde,ઈંડિયા ગેટ,Porta dell'India,इंडिया गेट,इन्डिया गेट,India Gate,Porta da Índia,भारतद्वारम्,ఇండియా గేట్,yes,,,,,,,,,,,
28.5244758,77.1854212,,Polygon,"77.1854212,28.5244758,77.1854045,28.5244669,77.1853912,28.5244545,77.185382,28.5244394,77.1853778,28.5244227,77.1853787,28.5244057,77.1853847,28.5243894,77.1853955,28.5243751,77.1854101,28.5243639,77.1854276,28.5243565,77.1854507,28.5243533,77.1854737,28.5243567,77.1854943,28.5243664,77.1855104,28.5243813,77.1855203,28.5243999,77.1855229,28.5244203,77.1855181,28.5244403,77.1855062,28.524458,77.1854886,28.5244715,77.1854671,28.5244794,77.1854438,28.5244809,77.1854212,28.5244758",way/369140381,yes,,,yes,,72.5,monument,Qutb Minar;Qutub Minar,,,,,,,,Q187635,,,,,,,medieval,,,,,,,,,,,,,,قطب مینار,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6069359,77.2456948,,Polygon,"77.2456948,28.6069359,77.2456664,28.6069862,77.2454858,28.6068868,77.2453021,28.6067857,77.2453341,28.6067502,77.2453835,28.6067179,77.2454495,28.6067313,77.2454955,28.6067757,77.2454817,28.6068161,77.2455829,28.6068673,77.2456228,28.6068458,77.2456764,28.6068538,77.2457102,28.6068834,77.2457056,28.6069131,77.2456948,28.6069359",way/370944282,,,,yes,,,city_gate,Humayun Darwaza,,,,,,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6086551,77.2424118,,Polygon,"77.2424118,28.6086551,77.2425229,28.6087391,77.2423539,28.6089253,77.2422205,28.6090722,77.242111,28.6089883,77.2420928,28.6089391,77.2421035,28.6088893,77.2421296,28.6088597,77.2421741,28.6088489,77.2422231,28.6088664,77.2423105,28.6087749,77.2422845,28.6087291,77.2422983,28.608678,77.2423566,28.6086497,77.2424118,28.6086551",way/370944284,permissive,,,yes,,,city_gate,Sher Shah Suri Gate,,,,,,,,Q29860622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6115738,77.2415049,,Polygon,"77.2415049,28.6115738,77.2416455,28.6115061,77.2418711,28.6118288,77.2417608,28.6118899,77.2416979,28.6119203,77.241648,28.611928,77.2415982,28.6119051,77.2415765,28.6118613,77.2415873,28.6118232,77.2416329,28.6117795,77.2415938,28.6117185,77.2415223,28.6117452,77.2414594,28.611709,77.2414377,28.6116557,77.2414637,28.6116119,77.2415049,28.6115738",way/370944286,,,,yes,,,city_gate,,,,,,,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6115061,77.2416455,,Polygon,"77.2416455,28.6115061,77.2415049,28.6115738,77.241082,28.6109608,77.2409714,28.6109532,77.2409064,28.6109399,77.2408457,28.6108904,77.240837,28.6107933,77.2409085,28.610721,77.2410018,28.6106962,77.2410994,28.6106905,77.2412815,28.6101822,77.2412273,28.6101346,77.2412338,28.6100813,77.2412729,28.6100489,77.2413531,28.6100489,77.2416719,28.609512,77.2416567,28.6094721,77.2416719,28.6094359,77.241737,28.6094035,77.2417847,28.609413,77.242111,28.6089883,77.2422205,28.6090722,77.2418757,28.6095063,77.2417131,28.6096529,77.2411861,28.6107704,77.2411883,28.6108276,77.2416455,28.6115061",way/370944288,,,,yes,,,citywalls,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6086551,77.2424118,,Polygon,"77.2424118,28.6086551,77.2428043,28.6081556,77.2427951,28.6081274,77.2427951,28.6080802,77.2428334,28.6080452,77.2428749,28.6080412,77.2429209,28.6080533,77.2433701,28.6075687,77.2433456,28.6075269,77.2433655,28.6074771,77.2434177,28.6074637,77.243479,28.6074798,77.2438817,28.606975,77.2438593,28.6069508,77.243847,28.6069117,77.2438716,28.606874,77.2439237,28.6068619,77.2439621,28.6068754,77.2441568,28.6065913,77.2443849,28.6063342,77.2444788,28.6062682,77.2445877,28.6062628,77.2447518,28.6063921,77.2453341,28.6067502,77.2453021,28.6067857,77.2448055,28.6064925,77.2447817,28.6065192,77.2446993,28.6064735,77.2446711,28.6064849,77.2445279,28.6064107,77.2442612,28.6067286,77.2442113,28.6066962,77.2440357,28.6069266,77.2440747,28.606959,77.2435716,28.6075777,77.2429882,28.6081984,77.2425229,28.6087391,77.2424118,28.6086551",way/370944290,,,,yes,,,citywalls,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5918152,77.2506137,,Polygon,"77.2506137,28.5918152,77.2506149,28.5916949,77.2509183,28.5916973,77.2509171,28.5918176,77.2506137,28.5918152",way/403809791,,,,yes,,,city_gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5936648,77.2466971,,Polygon,"77.2466971,28.5936648,77.2467648,28.5936674,77.2468267,28.5936698,77.246821,28.5937811,77.2466915,28.593776,77.2466971,28.5936648",way/403809792,,,,yes,,,archaeological_site,Bhualima's Tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.592269,77.2454265,,Polygon,"77.2454265,28.592269,77.245463,28.5920225,77.245538,28.5920311,77.2455707,28.5920348,77.2455528,28.5921562,77.2455343,28.5922813,77.2455012,28.5922775,77.2454265,28.592269",way/403809796,,,,yes,,,archaeological_site,Mosque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5942546,77.2493799,,Polygon,"77.2493799,28.5942546,77.2493798,28.5942243,77.2493977,28.5942242,77.2493979,28.5942546,77.2493799,28.5942546",way/432131633,,,,,,,tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grave,,,,,,,,,,
28.5942582,77.2495209,,Polygon,"77.2495209,28.5942582,77.2495208,28.5942278,77.2495388,28.5942277,77.2495389,28.5942581,77.2495209,28.5942582",way/432131635,,,,,,,tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grave,,,,,,,,,,
28.5942545,77.2494016,,Polygon,"77.2494016,28.5942545,77.2494015,28.5942241,77.2494195,28.5942241,77.2494196,28.5942544,77.2494016,28.5942545",way/432131636,,,,,,,tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grave,,,,,,,,,,
28.5942546,77.2493587,,Polygon,"77.2493587,28.5942546,77.2493586,28.5942243,77.2493766,28.5942242,77.2493767,28.5942546,77.2493587,28.5942546",way/432131637,,,,,,,tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grave,,,,,,,,,,
28.594258,77.2494778,,Polygon,"77.2494778,28.594258,77.2494777,28.5942277,77.2494957,28.5942276,77.2494958,28.594258,77.2494778,28.594258",way/432131639,,,,,,,tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grave,,,,,,,,,,
28.5942547,77.249423,,Polygon,"77.249423,28.5942547,77.2494229,28.5942244,77.2494408,28.5942243,77.2494409,28.5942547,77.249423,28.5942547",way/432131640,,,,,,,tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grave,,,,,,,,,,
28.5942579,77.2494996,,Polygon,"77.2494996,28.5942579,77.2494995,28.5942275,77.2495174,28.5942275,77.2495175,28.5942579,77.2494996,28.5942579",way/432131641,,,,,,,tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grave,,,,,,,,,,
28.6359838,77.2411126,,Polygon,"77.2411126,28.6359838,77.2409704,28.6360285,77.2409241,28.6359151,77.2410663,28.6358704,77.2411126,28.6359838",way/464253914,,,,,,,memorial,Khooni Darwaza,,,,,,,,Q3535259,,en:Khooni Darwaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
28.6672872,77.2296082,,Polygon,"77.2296082,28.6672872,77.2296323,28.6672448,77.2317888,28.6681839,77.2317673,28.6682309,77.2302706,28.6675767,77.2296082,28.6672872",way/464312291,,,,yes,,,ruins,,,,,,,,,,city_wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.52415,77.185732,,Polygon,"77.185732,28.52415,77.1857123,28.5242976,77.1856327,28.5242893,77.1855491,28.5242807,77.1855688,28.5241332,77.185654,28.5241419,77.185732,28.52415",way/476004361,,,,,,,monument,Ala'i Darwaza,,,,,,,,Q61638119,,en:Alai Darwaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5257435,77.1853946,,Polygon,"77.1853946,28.5257435,77.1854348,28.5257568,77.1854573,28.5257738,77.1854774,28.5258044,77.1854824,28.5258446,77.1854683,28.5258811,77.1854387,28.5259092,77.1853857,28.5259256,77.1853394,28.5259191,77.1853027,28.5258969,77.1852828,28.5258702,77.1852748,28.5258421,77.1852845,28.5257949,77.1853214,28.5257576,77.1853531,28.5257453,77.1853946,28.5257435",way/476004365,,,,,,,monument,Alai Minar,,,,,,,,Q62915972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6263733,77.2249412,,Polygon,"77.2249412,28.6263733,77.2249412,28.6257635,77.2250834,28.6257635,77.2250786,28.6263716,77.2250424,28.6264139,77.2250103,28.6264215,77.2249787,28.6264133,77.2249412,28.6263733",way/500411689,,,,yes,,,archaeological_site,Agrasen ki Baoli,,,,,,,,Q4693773,,en:Agrasen ki Baoli,,Ugrasen ki Baoli,,,,,,,,,,,,water_well,,,Agrasen Ki Baoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6266033,77.2165153,,Polygon,"77.2165153,28.6266033,77.2164948,28.6265824,77.2164837,28.6265567,77.2164843,28.6265248,77.2164963,28.6264994,77.2165174,28.6264791,77.2165378,28.6264688,77.2165684,28.6264628,77.2166025,28.6264673,77.2166298,28.6264808,77.2166485,28.6264994,77.2166605,28.6265248,77.2166596,28.6265626,77.2166463,28.6265875,77.2166171,28.6266108,77.2165876,28.62662,77.2165426,28.6266167,77.2165153,28.6266033",way/500413797,,,,,,,monument,Ram Yantra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6263022,77.2164632,,Polygon,"77.2164632,28.6263022,77.2164604,28.6262791,77.2164671,28.6262518,77.2164762,28.6262369,77.2164983,28.626217,77.2165343,28.6262033,77.216566,28.6262028,77.2165998,28.6262138,77.2166235,28.6262324,77.21664,28.626261,77.2166429,28.6262887,77.2166392,28.6263054,77.2166249,28.6263302,77.2165942,28.6263532,77.2165614,28.6263619,77.2165297,28.62636,77.2165003,28.6263484,77.2164764,28.6263276,77.2164632,28.6263022",way/500413800,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6738823,77.2000021,,Polygon,"77.2000021,28.6738823,77.1999917,28.6734575,77.2002878,28.6734536,77.2005504,28.6734496,77.2005587,28.6738738,77.200294,28.6738778,77.2000021,28.6738823",way/510048484,,,,,,,monument,Tomb Premesis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5932921,77.2507697,,Polygon,"77.2507697,28.5932921,77.2507589,28.5933342,77.2507305,28.5933695,77.2506889,28.5933925,77.2506404,28.5933998,77.2505925,28.5933903,77.2505523,28.5933654,77.2505261,28.5933288,77.2505178,28.5932863,77.2505287,28.5932442,77.2505571,28.5932089,77.2505986,28.5931859,77.2506471,28.5931786,77.2506951,28.5931882,77.2507352,28.5932131,77.2507614,28.5932496,77.2507697,28.5932921",way/512999056,,,,yes,,,tomb,,,,,,,building,,,,,,,,,,,,,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dome,,,,,,,,
28.60913,77.244193,,Polygon,"77.244193,28.60913,77.2442547,28.6090994,77.2444076,28.6093183,77.2443499,28.6093501,77.244193,28.60913",way/545405140,,,,,,,archaeological_site,Purana Qila Baoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stepwell,,,,,,,,,,,,,,,,,,,,,,
28.5192476,77.1802289,,Polygon,"77.1802289,28.5192476,77.1802544,28.5190827,77.1804207,28.5190956,77.1803845,28.5193266,77.1802289,28.5192476",way/601727519,,110030,"Mehrauli, New Delhi",yes,,,tomb,Dargah Hazrat Khwaja Qutbuddin Bakhtiyar Kaki,,,,,,,http://www.hazratbakhtiyarkaki.com/,Q7546362,,en:Qutbuddin_Bakhtiar_Kaki,,,,,,,,,,,,,,,,,,,درگاہ حضرت خواجہ سیّد محمد قطب الدین بختیار کاکی,,,,Delhi,,,,,,,,,দরগাহ হযরত খাজা কুতুবউদ্দীন বখতিয়ার কাকি,,,,,,,,,,,,Ward Number 7,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
28.5223611,77.1870855,,Polygon,"77.1870855,28.5223611,77.1871213,28.5223988,77.187142,28.5224444,77.1871454,28.5224933,77.1871313,28.5225408,77.1870976,28.5225853,77.1870487,28.5226171,77.1869905,28.5226325,77.1869298,28.5226296,77.1868737,28.5226088,77.186829,28.5225726,77.1868009,28.5225252,77.1867928,28.5224722,77.1868056,28.52242,77.1868344,28.522378,77.1868767,28.522346,77.1869283,28.5223272,77.186984,28.5223235,77.1870382,28.5223352,77.1870855,28.5223611",way/601731295,,110030,"Mehrauli, New Delhi",yes,,,tomb,Tomb of Mohammad Quli Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,محمد قلی خان کا قبر,,,,Delhi,,,,,,,,,মুহম্মদ কুলি খান এর সমাধি,,,,,,,,,,,,Seth Sarai,,,,,,,,,,,,,,,,,,,,,,mausoleum,,,,,,,
28.6879514,77.2182954,,Polygon,"77.2182954,28.6879514,77.2182826,28.6879765,77.2182613,28.6879967,77.2182338,28.6880099,77.2182029,28.6880147,77.2181719,28.6880106,77.2181439,28.6879981,77.2181212,28.6879775,77.2181076,28.6879514,77.2181046,28.6879229,77.2181126,28.6878951,77.2181306,28.6878711,77.2181567,28.6878538,77.2181878,28.6878451,77.2182204,28.6878458,77.218251,28.6878561,77.218275,28.6878737,77.2182914,28.6878972,77.2182985,28.687924,77.2182954,28.6879514",way/628961521,,,,,,,memorial,Flagstaff Tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5217112,77.1904672,,Polygon,"77.1904672,28.5217112,77.1906239,28.521719,77.1906159,28.5218439,77.1904591,28.5218361,77.1904672,28.5217112",way/632857882,,,,tomb,,,monument,Azim Khan's Tomb,,,,,,,,Q33110105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5200214,77.1999782,,Polygon,"77.1999782,28.5200214,77.2000748,28.5202241,77.1996027,28.5205932,77.199186,28.5202804,77.1989052,28.5204678,77.1983184,28.5205881,77.1973282,28.5210231,77.197029,28.521649,77.1967059,28.5221967,77.1941632,28.5221401,77.193734,28.5222202,77.1933968,28.5223558,77.1907353,28.5229932,77.1904296,28.522932,77.1902257,28.5228188,77.1901184,28.5226963,77.1899253,28.5216405,77.1895981,28.5181761,77.1895605,28.5180441,77.1893728,28.5176105,77.1904778,28.5172664,77.1934712,28.5164321,77.1934068,28.5162483,77.1944958,28.5158759,77.1947238,28.5161163,77.1953031,28.5170637,77.1960193,28.5176576,77.1966684,28.5180488,77.1970788,28.5181785,77.1982267,28.5185438,77.1987712,28.5194205,77.1997502,28.5200191,77.1999782,28.5200214",way/632857886,,,,,,,fort,Qila Rai Pithora,,,,,,,,Q14512138,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5204999,77.1997797,,Polygon,"77.1997797,28.5204999,77.1997315,28.5205352,77.1997244,28.5205429,77.1993636,28.5202894,77.1993764,28.5202754,77.1987893,28.5198628,77.1987809,28.5198715,77.1983232,28.5195455,77.1983309,28.519537,77.1977508,28.5191293,77.197743,28.5191378,77.1970117,28.5186239,77.1970419,28.5185854,77.1970697,28.5185461,77.1970813,28.518501,77.1970755,28.5184551,77.197053,28.5184133,77.1970161,28.5183804,77.1969689,28.5183598,77.1969167,28.518354,77.1968652,28.5183635,77.1968201,28.5183873,77.1967863,28.5184228,77.1967676,28.518466,77.1955633,28.5176411,77.1952213,28.5173536,77.1949598,28.5170672,77.1945829,28.5166202,77.1946052,28.516621,77.1946451,28.5166131,77.1946675,28.5166336,77.1950027,28.5170425,77.1950175,28.5170346,77.1950343,28.5170313,77.1950515,28.5170331,77.1950671,28.5170396,77.1950794,28.5170502,77.1950872,28.5170638,77.1950895,28.5170788,77.1950861,28.5170937,77.1950775,28.5171068,77.1950644,28.5171167,77.1952602,28.51731,77.1952751,28.5173013,77.1952924,28.5172975,77.1953102,28.517299,77.1953264,28.5173056,77.1953392,28.5173166,77.195347,28.5173307,77.195349,28.5173463,77.195345,28.5173616,77.1953353,28.5173748,77.195574,28.5175598,77.1955847,28.5175491,77.1955989,28.5175422,77.1956149,28.51754,77.1956309,28.5175426,77.1956449,28.5175498,77.1956552,28.5175608,77.1956608,28.5175742,77.1956608,28.5175884,77.1956554,28.5176018,77.1956451,28.5176128,77.1958651,28.5177743,77.1958808,28.5177666,77.1958986,28.5177639,77.1959163,28.5177667,77.195932,28.5177745,77.1959438,28.5177864,77.1959504,28.5178011,77.195951,28.5178169,77.1959455,28.517832,77.1961708,28.5179817,77.19619,28.5179732,77.1962113,28.5179708,77.1962323,28.5179747,77.1962506,28.5179845,77.1962642,28.5179991,77.1962715,28.5180169,77.1962717,28.5180357,77.1962647,28.5180536,77.1967582,28.5183941,77.196802,28.5183484,77.1968604,28.5183178,77.196927,28.5183057,77.1969945,28.5183134,77.1970553,28.51834,77.1971029,28.5183827,77.197132,28.5184367,77.1971393,28.5184961,77.1971242,28.5185544,77.1970882,28.518605,77.1975709,28.5189373,77.1975857,28.5189305,77.1976022,28.5189281,77.1976187,28.5189305,77.1976334,28.5189374,77.1976449,28.5189481,77.1976519,28.5189614,77.1976537,28.518976,77.1976501,28.5189904,77.1978982,28.5191577,77.1979149,28.5191517,77.197933,28.5191506,77.1979505,28.5191545,77.1979658,28.519163,77.1979773,28.5191753,77.1979838,28.5191901,77.1979848,28.519206,77.19798,28.5192213,77.19822,28.5193875,77.1982354,28.5193794,77.1982529,28.5193759,77.1982708,28.5193775,77.1982872,28.5193838,77.1983005,28.5193944,77.1983094,28.5194081,77.1983129,28.5194236,77.1983108,28.5194392,77.1983032,28.5194535,77.1985392,28.5196184,77.198558,28.5196097,77.1985791,28.5196069,77.1986001,28.5196103,77.1986185,28.5196197,77.1986324,28.5196339,77.1986401,28.5196514,77.1986408,28.5196701,77.1986344,28.519688,77.1988745,28.5198577,77.1988864,28.519846,77.1989019,28.5198384,77.1989195,28.5198357,77.1989371,28.5198383,77.1989527,28.5198458,77.1989646,28.5198575,77.1989715,28.5198719,77.1989726,28.5198875,77.1989678,28.5199026,77.1989577,28.5199154,77.1991803,28.5200756,77.1991943,28.5200646,77.1992117,28.5200583,77.1992304,28.5200576,77.1992484,28.5200624,77.1992635,28.5200722,77.199274,28.520086,77.1992786,28.520102,77.1992768,28.5201184,77.1992688,28.5201334,77.199533,28.5203219,77.1996364,28.5202288,77.199665,28.5202494,77.1995927,28.5203168,77.1996106,28.5203258,77.1996246,28.5203392,77.1996333,28.5203556,77.1996359,28.5203736,77.1996322,28.5203914,77.1997194,28.5204551,77.1997314,28.5204497,77.1997448,28.5204481,77.1997581,28.5204505,77.1997697,28.5204565,77.1997785,28.5204656,77.1997833,28.5204766,77.1997838,28.5204885,77.1997797,28.5204999",way/632857889,,,,fort,,,yes,Wall of Qila Rai Pithora,,,,,,,,,city_wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
