latitude,longitude,altitude,geometry,coordinates,@id,amenity,type,addr:city,addr:street,building,name,name:de,name:en,name:es,name:fa,name:hi,name:ru,name:zh,opening_hours,phone,religion,tourism,website,wikidata,wikipedia,access,addr:postcode,castle_type,height,historic,name:ar,name:he,name:ml,name:ta,old_name,barrier,denomination,krishna,alt_name,name:fr,name:it,name:pt,name:uk,start_date,source,building:levels,building:material,building:colour,historic:civilization,landuse,operator,area,building:height,min_height,fixme,leisure,man_made,note,material,addr:housename,natural,name:ur,place_of_worship,addr:country,heritage:operator,is_in:city,is_in:continent,is_in:country,is_in:country_code,is_in:iso_3166_2,name:az,name:bn,name:el,name:ja,name:ka,name:ko,name:th,ref:whc,whc:criteria,whc:inscription_date,wikipedia:en,addr:housenumber,addr:state,name:cs,name:id,name:vi,short_name:zh,int_name,description,name:be,name:gu,name:mr,name:ne,name:nl,name:sa,name:te,wheelchair,length,name:pa,width,cemetery,memorial,roof:shape,addr:suburb,service_times,tomb,bicycle,opening_hours:covid19,created_by,is_in,name:ca,url,wikimedia_commons,addr:place,addr:unit,level,addr:district,addr:subdistrict,inscription,addr:full
28.6082344,77.0918758,,Point,,node/8151144666,place_of_worship,,,,,Shri Shiv Mohan Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nala Road, Shastri Market, Gali Number 4, Mohan Block West, Raghu Enclave, Block I, Dabri Extension East, Dabri, New Delhi, Delhi"
28.6081884,77.0266683,,Point,,node/8151144667,place_of_worship,,,,,Durga Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37, Block A, Bharat Vihar, Dwarka, Delhi,"
28.60779,77.073935,,Point,,node/8151144668,place_of_worship,,,,,Shiv Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahavir Enclave Part 2, Rohtash Nagar, Mahavir Enclave Part 3, Mahavir Enclave, New Delhi, Delhi"
28.6077755,77.2011929,,Point,,node/8151144669,place_of_worship,,,,,Hanuman Ji Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"New, Kushak Road, Teen Murti Marg Area, New Delhi, Delhi"
28.6077399,77.071251,,Point,,node/8151144670,place_of_worship,,,,,Surya Dev Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahavir Enclave Part 3, Bindapur, New Delhi, Delhi"
28.6071947,76.9875161,,Point,,node/8151144671,place_of_worship,,,,,Krishan Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1667/9, Dharampura Main Road, Block E, Dharampura, Najafgarh, Delhi,"
28.6070623,77.1054701,,Point,,node/8151144672,place_of_worship,,,,,Hanuman Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"D-98, Pankha Rd, Mohan Nagar, Block WZ, Main Sagarpur, Sagar Pur, New Delhi, Delhi"
28.6069136,77.0264926,,Point,,node/8151144673,place_of_worship,,,,,HINDU TEMPLE - हिंदू मंदिर,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Transit Camp, Kakrola, Delhi"
28.606884,77.063594,,Point,,node/8151144674,place_of_worship,,,,,Hanuman Mandir (Motilal),,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block D Uttam Nagar, Mahavir Enclave Part 2, Uttam Nagar, Bindapur, Delhi,"
28.6068483,77.0214255,,Point,,node/8151144675,place_of_worship,,,,,SANTOSHI MATA MANDIR,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C-18, Bharat Vihar, Kakrola, New Delhi, Delhi"
28.5135255,77.301408,,Point,,node/8151144676,place_of_worship,,,,,Maha Dev Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20, Sarita Vihar, Phase-1, Gautampuri Awas, Badarpur, New Delhi, Delhi"
28.606401,77.101105,,Point,,node/8151144677,place_of_worship,,,,,Shri Sanatan Dharm Mandir & Dharmshala,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RZE-20, Sagarpur (Main), Block T, Gandhi Market, Sagar Pur, New Delhi, Delhi"
28.6063279,77.0840029,,Point,,node/8151144678,place_of_worship,,,,,Kripa Dham Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89, Palam - Dabri Marg, Vaishali Extension, Vaishali, Block B, Dashrath Puri, New Delhi, Delhi"
28.6055941,77.0762694,,Point,,node/8151144679,place_of_worship,,,,,Amman Kovil (Tamil Temple),,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Main Shiv Market, Tamilar Enclave, Block A, Mahavir Enclave, New Delhi, Delhi"
28.6055882,77.0179186,,Point,,node/8151144680,place_of_worship,,,,,Shiv Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pocket 3, Kakraula Village, Kakrola, Delhi,"
28.6055496,77.0354344,,Point,,node/8151144681,place_of_worship,,,,,Shiv Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sector 13 Main Rd, Phase 1, Sector 13, Dwarka, Delhi,"
28.605545,77.099593,,Point,,node/8151144682,place_of_worship,,,,,Arya Samaj Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83-84, Hans Park, Block M, Rajiv Park, West Sagarpur, Hans Park West Sagarpur, Block M, Rajiv Park, Sagar Pur, New Delhi, Delhi"
28.6053606,77.109163,,Point,,node/8151144683,place_of_worship,,,,,Pashupatinath Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67, Block WZ, Nangal Raya, Janakpuri, New Delhi, Delhi"
28.605333,77.024542,,Point,,node/8151144684,place_of_worship,,,,,SHANI MAHARAJ TEMPLE - शनि महाराज मंदिर,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Transit Camp, Kakrola, Delhi"
28.6048538,77.2092308,,Point,,node/8151144685,place_of_worship,,,,,DURGA MANDIR,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Krishna Menon Ln, Meena Bagh, Krishna Manon Lane Area, New Delhi, Delhi"
28.6047952,77.2227244,,Point,,node/8151144686,place_of_worship,,,,,Om Panch Peer Nath Samadhi Sthal,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10-A, Motilal Nehru Marg, Khan Market, Lodhi Estate, New Delhi, Delhi"
28.5126399,77.2388703,,Point,,node/8151144687,place_of_worship,,,,,Shiv Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MB Road, Mehrauli - Badarpur Rd, Tigri, Khanpur, New Delhi, Delhi"
28.6047361,77.1890317,,Point,,node/8151144688,place_of_worship,,,,,Radha Krishna Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chadikra Village,Mainpuri U.P, 10, Kautilya Marg, Kriti Nagar, Diplomatic Enclave, Malcha, New Delhi, Delhi"
28.6046527,77.1008455,,Point,,node/8151144689,place_of_worship,,,,,Baba Balak Nath Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block M, Rajiv Park, Sagar Pur, New Delhi, Delhi"
28.6045749,77.0811412,,Point,,node/8151144690,place_of_worship,,,,,Shiv Shakti Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palam - Dabri Marg, Block A, Vijay Enclave, Mahavir Enclave, New Delhi, Delhi"
28.6043716,77.0628852,,Point,,node/8151144691,place_of_worship,,,,,Durga Mata Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madhu Vihar, Delhi,"
28.6040874,77.0830339,,Point,,node/8151144692,place_of_worship,,,,,Prachin Shani Dev Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dasharathpuri, Palam, Palam - Dabri Marg, Pocket 6/3, Block D, Dashrath Puri, New Delhi, Delhi"
28.6039894,77.0924221,,Point,,node/8151144693,place_of_worship,,,,,Shiv Shakti Hanuman Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hanuman Mandir Rd, Durga Park Colony, Manglapuri, Delhi,"
28.6038583,77.0939438,,Point,,node/8151144694,place_of_worship,,,,,Gufa Wala Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nasirpur Rd, Block J, West Sagarpur, Sagar Pur, New Delhi, Delhi"
28.6038168,77.0843901,,Point,,node/8151144695,place_of_worship,,,,,Raja Ram Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block D Dashrath Puri Delhi, Block D, Dashrath Puri, New Delhi, Delhi"
28.6033134,77.100077,,Point,,node/8151144696,place_of_worship,,,,,Khatu Shyam Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geetanjali Park, West Sagarpur, Sagar Pur, New Delhi, Delhi"
28.6032787,77.0876185,,Point,,node/8151144697,place_of_worship,,,,,Shiv Durga Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Street Number 2, Block B, Durga Park Colony, Dashrath Puri, Delhi,"
28.5121403,77.2427863,,Point,,node/8151144698,place_of_worship,,,,,RAM THAKUR MANDIR,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mehrauli - Badarpur Rd, Tigri, New Delhi, Delhi"
28.6030847,77.0620919,,Point,,node/8151144699,place_of_worship,,,,,Shiv Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C-1/233,234, Madhu Vihar, New Delhi, Delhi"
28.6028788,77.0560938,,Point,,node/8151144700,place_of_worship,,,,,Krishna Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sector 5, Matiala, Delhi,"
28.6026925,76.9805359,,Point,,node/8151144701,place_of_worship,,,,,Hanuman Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"New Roshan Pura Extn, Najafgarh, Delhi,"
28.6025413,77.1047685,,Point,,node/8151144702,place_of_worship,,,,,Laxmi Narayan Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gandhi Market, Block RZ, Main Sagarpur, Sagar Pur, New Delhi, Delhi"
28.6023918,77.0730625,,Point,,node/8151144703,place_of_worship,,,,,Shani Dev Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palam,110045, Mahavir Enclave I, Mahavir Enclave Part 1, Mahavir Enclave, New Delhi, Delhi"
28.6021931,77.0945463,,Point,,node/8151144704,place_of_worship,,,,,Shiv Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Street No-6, Shivpuri, West Sagar Pur, New Delhi-110046, Jagdamba Vihar, West Sagarpur, Sagar Pur, New Delhi, Delhi"
28.6019208,76.990488,,Point,,node/8151144705,place_of_worship,,,,,Hanuman Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block E, New Roshan Pura Extn, Najafgarh, New Roshanpura, Najafgarh, New Delhi, Delhi"
28.6015354,77.0519211,,Point,,node/8151144706,place_of_worship,,,,,Gouri Sankar Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sector 4 Rd, Sector 4, Dwarka, Delhi,"
28.6014413,76.9858012,,Point,,node/8151144707,place_of_worship,,,,,Chota Khatu Dham Shyam Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4, Captain Risal Singh Marg, New Roshan Pura Extn, Najafgarh, Delhi,"
28.6014336,77.2268808,,Point,,node/8151144708,place_of_worship,,,,,Valmiki Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43-a, Khan Market, Sujan Sing Park North, Sujan Singh Park, New Delhi, Delhi"
28.5115687,77.3015937,,Point,,node/8151144709,place_of_worship,,,,,Hanuman Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gautampuri Awas, Badarpur, New Delhi, Delhi"
28.6012014,77.0944031,,Point,,node/8151144710,place_of_worship,,,,,Chhath Shiv Mandir Shivpuri,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rz-392/394A, Gali Number 3, Shiv Puri, Jagdamba Vihar, West Sagarpur, Sagar Pur, New Delhi, Delhi"
28.601197,77.0397617,,Point,,node/8151144711,place_of_worship,,,,,Shiv,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hanuman, Shani Temple, Sector 13, Dwarka, Delhi,"
28.6009052,77.2071273,,Point,,node/8151144712,place_of_worship,,,,,Hanuman Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Safdarjung Lane Area, Tughlak Road Area, New Delhi, Delhi"
28.6005349,77.1032584,,Point,,node/8151144713,place_of_worship,,,,,Sai Baba Temple East Sagarpur,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I Block, Sabzi Mandi, Sagarpur East, Sagar Pur, I Block, Sabzi Mandi, Sagarpur East, Sagar Pur, New Delhi, Delhi"
28.600311,77.211207,,Point,,node/8151144714,place_of_worship,,,,,Hanuman Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tughlaq Rd, Safdarjung Lane Area, Tughlak Road Area, New Delhi, Delhi"
28.6001913,76.9884404,,Point,,node/8151144715,place_of_worship,,,,,Shiv Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Village New Roshan Pura, Najafgarh Kapashera Rd, Block E, New Roshanpura, Najafgarh, New Delhi, Delhi"
28.5109141,77.3022659,,Point,,node/8151144716,place_of_worship,,,,,Kaila Devi Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"plot no 444, BIW Colony, Gautampuri Awas, Badarpur, BIW Colony, Gautampuri Awas, Badarpur, New Delhi, Delhi"
28.6000501,77.077863,,Point,,node/8151144717,place_of_worship,,,,,Shri Dhari Devi Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RZ-I-82, Old Som Bazar Rd, Kali Nagar, Block I, Mahavir Enclave Part 1, Mahavir Enclave, New Delhi, Delhi"
28.6000375,77.0305974,,Point,,node/8151144718,place_of_worship,,,,,Radha krishna mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 TO 8, Sector 13 Main Rd,, Pocket B, Sector 13, Dwarka, Delhi,"
28.5995626,77.0796765,,Point,,node/8151144719,place_of_worship,,,,,Shree Santoshi Mata Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mandir Marg, Palam Road, Kali Nagar, Mahavir Enclave I, Mahavir Enclave Part 1, Mahavir Enclave, New Delhi, Delhi"
28.5994561,77.0531263,,Point,,node/8151144720,place_of_worship,,,,,Shiv Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", Sector 5, Dwarka, Delhi,"
28.5993872,77.2592711,,Point,,node/8151144721,place_of_worship,,,,,Shri Hanuman Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nizamuddin Bridge, Sant Nagar, Sundar Nagar, New Delhi, Delhi"
28.5993444,77.00696,,Point,,node/8151144722,place_of_worship,,,,,Shani Dham,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gali No 5, Road No 6, Block Z, Shyam Vihar Ph 1, Near Khatu Shyam Mandir, Block X, New Roshanpura, Najafgarh, New Delhi, Delhi"
28.5990446,77.0109187,,Point,,node/8151144723,place_of_worship,,,,,Shiv Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block X, New Roshanpura, Najafgarh, Delhi,"
28.5983275,77.0075673,,Point,,node/8151144724,place_of_worship,,,,,Shri Khatu Shyam Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B-156, Block ,shyam viragati, Phase-1, Block X, New Roshanpura, Najafgarh, Delhi,"
28.5980926,76.9397969,,Point,,node/8151144725,place_of_worship,,,,,Shiv Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Surhera, New Delhi, Delhi"
28.5980849,77.0754111,,Point,,node/8151144726,place_of_worship,,,,,Ayyappa Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengali Colony Rd, Kali Nagar, Mahavir Enclave I, Mahavir Enclave Part 1, Mahavir Enclave, New Delhi, Delhi"
28.5105234,77.3030421,,Point,,node/8151144727,place_of_worship,,,,,Sai Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BIW Colony, Gautampuri Awas, Badarpur, New Delhi, Delhi"
28.5974211,77.0729398,,Point,,node/8151144728,place_of_worship,,,,,Mata Rani ka Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"D 18, Sector 1 Dwarka, Dwarka, New Delhi, Delhi"
28.597292,77.0723539,,Point,,node/8151144729,place_of_worship,,,,,Mata Rani Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pocket 2, Sector 1 Dwarka, Dwarka, New Delhi, Delhi"
28.5971188,77.0488575,,Point,,node/8151144730,place_of_worship,,,,,Prachin Dwarkadheesh Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Central Rd, Pocket 2, Sector 12 Dwarka, Ashirwad Chowk, New Delhi, Delhi"
28.5966653,77.0980507,,Point,,node/8151144731,place_of_worship,,,,,Arya Samaj Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mangal Bazar Rd, Indra Park Palam Colony, Kailashpuri East, Pocket B, Kailash Puri, Manglapuri, Delhi,"
